1.13043, 0
1.17409, 0.0308718
1.17032, 0.0208106
1.15963, 0.0181477
1.16144, 0.0146085
1.16148, 0.0121738
1.16178, 0.0104384
1.16634, 0.0100803
1.16311, 0.00946321
1.1647, 0.00864865
1.16603, 0.00796374
1.16449, 0.00744734
1.16364, 0.00692252
1.16726, 0.00731529
1.16681, 0.00684191
1.16549, 0.00653948
1.16795, 0.00660141
1.16817, 0.00623833
1.17019, 0.00622687
1.16652, 0.00691178
1.16912, 0.00705441
1.16791, 0.00683623
1.16704, 0.00659459
1.16889, 0.0065755
1.16833, 0.00633662
1.1693, 0.00616751
1.16828, 0.00602406
1.1693, 0.00589593
1.1687, 0.00572343
1.16907, 0.00554467
1.16894, 0.00536742
1.16889, 0.00519989
1.16953, 0.00508139
1.16893, 0.0049675
1.16957, 0.00486741
1.17014, 0.00476535
1.17018, 0.00463668
1.17078, 0.00455329
1.17079, 0.00443655
1.16917, 0.00461215
1.17019, 0.00461072
1.16989, 0.00451049
1.17086, 0.00450908
1.16995, 0.00449778
1.17023, 0.00440682
1.16994, 0.0043208
1.16949, 0.00425253
1.16879, 0.00422152
1.16999, 0.00430435
1.16994, 0.00421856
