1.33415, 0
1.33422, 4.92715e-05
1.33426, 4.29798e-05
1.33426, 3.31586e-05
1.33426, 2.69575e-05
1.33428, 2.77419e-05
1.33427, 2.48906e-05
1.33425, 2.71572e-05
1.33425, 2.44608e-05
1.33426, 2.47216e-05
1.33427, 2.42844e-05
1.33428, 2.37067e-05
1.33428, 2.18897e-05
1.33427, 2.09383e-05
1.33427, 1.95443e-05
1.33427, 1.83352e-05
1.33428, 1.78177e-05
1.33429, 1.97542e-05
1.33429, 1.92847e-05
1.33429, 1.86559e-05
1.33429, 1.77766e-05
1.33429, 1.70358e-05
1.3343, 1.72902e-05
1.3343, 1.65961e-05
1.3343, 1.59355e-05
1.3343, 1.54615e-05
1.3343, 1.5021e-05
1.3343, 1.49713e-05
1.3343, 1.45988e-05
1.3343, 1.50909e-05
1.33431, 1.46629e-05
1.33431, 1.4205e-05
1.3343, 1.38347e-05
1.3343, 1.41249e-05
1.3343, 1.40104e-05
1.3343, 1.36593e-05
1.3343, 1.35117e-05
1.3343, 1.31562e-05
1.3343, 1.29003e-05
1.3343, 1.25828e-05
