-3.28873, 0
-3.29133, 0.00183694
-3.29175, 0.0012733
-3.29094, 0.00118774
-3.29109, 0.000959473
-3.29102, 0.000802017
-3.29101, 0.000687522
-3.29103, 0.000602048
-3.29089, 0.000551424
-3.29063, 0.000555923
-3.2905, 0.000519239
-3.2904, 0.000485741
-3.29014, 0.000515918
-3.28998, 0.000502576
-3.29005, 0.000474085
-3.29003, 0.000444867
-3.29014, 0.000432706
-3.29026, 0.00042397
-3.29033, 0.000408018
-3.29039, 0.00039231
-3.29052, 0.000393522
-3.29066, 0.000398665
-3.29071, 0.000385152
-3.29074, 0.000370038
-3.29081, 0.000361916
-3.29097, 0.000381195
-3.29105, 0.000374768
-3.29109, 0.000364316
-3.29116, 0.000357663
-3.2911, 0.000350769
-3.29101, 0.000351342
-3.29098, 0.000341231
-3.29099, 0.000331026
-3.29091, 0.00032986
-3.29089, 0.000321377
-3.29092, 0.000313498
-3.29094, 0.000305681
-3.29095, 0.000297917
-3.2909, 0.000294494
-3.2908, 0.000302909
-3.2907, 0.000311864
-3.29073, 0.00030554
-3.29075, 0.00029908
-3.29075, 0.00029239
-3.29075, 0.000286046
-3.29071, 0.000282509
-3.29068, 0.000277393
-3.29072, 0.000274208
-3.29073, 0.000268822
-3.29068, 0.000269163
