1.20847, 0
1.18393, 0.0173568
1.17536, 0.0135193
1.18054, 0.0110853
1.1833, 0.00920711
1.18001, 0.00824096
1.18232, 0.00738155
1.18033, 0.00672374
1.18229, 0.00625683
1.17916, 0.00636507
1.17818, 0.00586221
1.17614, 0.00571796
1.17528, 0.00534124
1.17596, 0.00500225
1.17722, 0.00482597
1.17708, 0.00452656
1.17563, 0.00448685
1.1755, 0.00423944
1.17507, 0.00403765
1.17581, 0.00390347
1.1745, 0.00393316
1.17363, 0.00384918
1.17229, 0.00390857
1.1712, 0.00389395
1.17141, 0.00374362
1.1708, 0.0036482
1.17147, 0.00357302
1.1718, 0.00346137
1.17161, 0.00334772
1.17056, 0.00339542
1.16954, 0.00343664
1.1689, 0.00338771
1.16852, 0.00330662
1.16851, 0.00320938
1.16898, 0.00315199
1.16939, 0.00309075
1.16894, 0.00303905
1.1688, 0.0029624
1.1685, 0.00290191
1.16776, 0.00292078
