1000, 17.8511, 0
2000, 18.1196, 0.268486
3000, 18.2435, 0.198483
4000, 17.4567, 0.799263
5000, 17.6843, 0.659629
6000, 17.533, 0.559449
7000, 17.3838, 0.495793
8000, 17.2922, 0.43902
9000, 17.1148, 0.42589
10000, 16.907, 0.433914
11000, 17.266, 0.531889
12000, 17.3326, 0.490087
13000, 17.4771, 0.473418
14000, 17.4369, 0.440142
15000, 17.541, 0.42278
16000, 17.4544, 0.404861
17000, 17.2487, 0.432348
18000, 17.2848, 0.409218
19000, 17.4294, 0.413219
20000, 17.468, 0.3939
21000, 17.5261, 0.379161
22000, 17.4558, 0.368283
23000, 17.4137, 0.354416
24000, 17.4753, 0.344871
25000, 17.4435, 0.332311
26000, 17.3778, 0.325969
27000, 17.3337, 0.316752
28000, 17.234, 0.321108
29000, 17.1243, 0.328687
30000, 17.1154, 0.317665
31000, 17.0277, 0.319529
32000, 17.2041, 0.356176
33000, 17.1822, 0.345907
34000, 17.2233, 0.33808
35000, 17.2406, 0.328735
36000, 17.3019, 0.325307
37000, 17.3204, 0.316932
38000, 17.3489, 0.309794
39000, 17.3599, 0.301947
40000, 17.3617, 0.294307
41000, 17.3132, 0.291101
42000, 17.2605, 0.288927
43000, 17.2173, 0.285417
44000, 17.1558, 0.285558
45000, 17.1829, 0.280449
46000, 17.1513, 0.276089
47000, 17.097, 0.275565
48000, 17.1443, 0.273884
49000, 17.1406, 0.268261
50000, 17.1975, 0.26891
51000, 17.1749, 0.264545
52000, 17.1701, 0.259452
53000, 17.153, 0.255083
54000, 17.2163, 0.258185
55000, 17.2665, 0.258365
56000, 17.2275, 0.256688
57000, 17.2745, 0.256488
58000, 17.2956, 0.252913
59000, 17.2811, 0.249015
60000, 17.2984, 0.245442
61000, 17.3312, 0.243607
62000, 17.3652, 0.242038
63000, 17.3652, 0.238165
64000, 17.3585, 0.23451
65000, 17.3434, 0.231366
66000, 17.3435, 0.227833
67000, 17.3338, 0.224618
68000, 17.3632, 0.223233
69000, 17.3637, 0.219975
70000, 17.3599, 0.216842
71000, 17.3495, 0.21402
72000, 17.3428, 0.211132
73000, 17.3538, 0.208507
74000, 17.3362, 0.206415
75000, 17.3169, 0.20456
76000, 17.3082, 0.202038
77000, 17.3173, 0.199604
78000, 17.2958, 0.198197
79000, 17.2775, 0.196526
80000, 17.296, 0.194939
81000, 17.2892, 0.192639
82000, 17.3289, 0.194378
83000, 17.3299, 0.192025
84000, 17.3648, 0.192914
85000, 17.346, 0.191563
86000, 17.3173, 0.191475
87000, 17.3248, 0.18941
88000, 17.2893, 0.190584
89000, 17.2886, 0.188432
90000, 17.286, 0.186344
91000, 17.2778, 0.184469
92000, 17.2919, 0.182998
93000, 17.2683, 0.182553
94000, 17.2363, 0.183401
95000, 17.2415, 0.181533
96000, 17.2473, 0.179726
97000, 17.2168, 0.180462
98000, 17.2017, 0.179244
99000, 17.1861, 0.178109
100000, 17.1604, 0.178185
