0.35, 0.5, 0.232022, 0.00800736
0.35, 0.51, 0.219975, 0.00843187
0.35, 0.52, 0.192086, 0.00781328
0.35, 0.53, 0.168485, 0.00889061
0.35, 0.54, 0.166913, 0.00780681
0.35, 0.55, 0.138108, 0.00801583
0.35, 0.56, 0.119158, 0.0068625
0.35, 0.57, 0.116601, 0.00705342
0.35, 0.58, 0.0837143, 0.00745845
0.35, 0.59, 0.081983, 0.00702323
0.35, 0.6, 0.0556783, 0.00697316
0.35, 0.61, 0.0321749, 0.0070823
0.35, 0.62, 0.0202946, 0.00691591
0.35, 0.63, 0.00142999, 0.00734766
0.35, 0.64, -0.00707901, 0.00599262
0.35, 0.65, -0.0390205, 0.00598914
0.35, 0.66, -0.0506083, 0.00538666
0.35, 0.67, -0.0483917, 0.00615261
0.35, 0.68, -0.0696745, 0.00553682
0.35, 0.69, -0.0799335, 0.00542708
0.35, 0.7, -0.111079, 0.00619929
0.35, 0.71, -0.114178, 0.00556327
0.35, 0.72, -0.132357, 0.00543621
0.35, 0.73, -0.124965, 0.00516496
0.35, 0.74, -0.144974, 0.00538476
0.35, 0.75, -0.159904, 0.00471371
0.35, 0.76, -0.165734, 0.00552263
0.35, 0.77, -0.181263, 0.00546818
0.35, 0.78, -0.17735, 0.00519301
0.35, 0.79, -0.197399, 0.00424598
0.35, 0.8, -0.203018, 0.00475179
0.35, 0.81, -0.204104, 0.00448707
0.35, 0.82, -0.22611, 0.00444385
0.35, 0.83, -0.218935, 0.00504636
0.35, 0.84, -0.2209, 0.00567762
0.35, 0.85, -0.241477, 0.00465572
0.35, 0.86, -0.229049, 0.00604253
0.35, 0.87, -0.237253, 0.00527805
0.35, 0.88, -0.240021, 0.0065292
0.35, 0.89, -0.256632, 0.0062886
0.35, 0.9, -0.257044, 0.00817939
0.35, 0.91, -0.267067, 0.00536289
0.35, 0.92, -0.253903, 0.00694521
0.35, 0.93, -0.243313, 0.00617401
0.35, 0.94, -0.253982, 0.00653539
0.35, 0.95, -0.247268, 0.00768542
0.35, 0.96, -0.263932, 0.00654214
0.35, 0.97, -0.248486, 0.0079779
0.35, 0.98, -0.248676, 0.00884509
0.35, 0.99, -0.234823, 0.0134269
0.35, 1, -0.249338, 0.00997291
0.35, 1.01, -0.237372, 0.0087086
0.35, 1.02, -0.220797, 0.0114513
0.35, 1.03, -0.221784, 0.0100089
0.35, 1.04, -0.193376, 0.0161852
0.35, 1.05, -0.209852, 0.0101608
0.35, 1.06, -0.19626, 0.0152528
0.35, 1.07, -0.193816, 0.0100302
0.35, 1.08, -0.128739, 0.0174658
0.35, 1.09, -0.160479, 0.0152335
0.35, 1.1, -0.143567, 0.0183378
0.35, 1.11, -0.151374, 0.0143551
0.35, 1.12, -0.060284, 0.0222278
0.35, 1.13, -0.100917, 0.0196872
0.35, 1.14, -0.0841194, 0.0195554
0.36, 0.15, 10.3131, 0.149799
0.36, 0.16, 8.74869, 0.128496
0.36, 0.17, 7.52641, 0.130187
0.36, 0.18, 6.24453, 0.109348
0.36, 0.19, 5.10776, 0.0878919
0.36, 0.2, 4.2926, 0.0927026
0.36, 0.21, 3.60175, 0.0761165
0.36, 0.22, 3.00826, 0.0701839
0.36, 0.23, 2.47958, 0.0560017
0.36, 0.24, 2.09538, 0.0497608
0.36, 0.25, 1.67734, 0.0434007
0.36, 0.26, 1.58821, 0.0394658
0.36, 0.27, 1.3623, 0.0279108
0.36, 0.28, 1.16273, 0.0265908
0.36, 0.29, 1.05241, 0.0219417
0.36, 0.3, 0.907854, 0.0205316
0.36, 0.31, 0.819926, 0.0160773
0.36, 0.32, 0.762736, 0.013823
0.36, 0.33, 0.702857, 0.0144049
0.36, 0.34, 0.629985, 0.0137996
0.36, 0.35, 0.62129, 0.0113822
0.36, 0.36, 0.543391, 0.0119827
0.36, 0.37, 0.523944, 0.0101402
0.36, 0.38, 0.48321, 0.00869248
0.36, 0.39, 0.459636, 0.0112264
0.36, 0.4, 0.430185, 0.009118
0.36, 0.41, 0.41202, 0.00859552
0.36, 0.42, 0.375188, 0.00941186
0.36, 0.43, 0.35572, 0.00831139
0.36, 0.44, 0.346701, 0.00785161
0.36, 0.45, 0.323869, 0.00698879
0.36, 0.46, 0.296246, 0.0088338
0.36, 0.47, 0.274159, 0.00774335
0.36, 0.48, 0.256304, 0.00925519
0.36, 0.49, 0.242432, 0.00826432
0.36, 0.5, 0.238982, 0.00819267
0.36, 0.51, 0.192034, 0.0075445
0.36, 0.52, 0.175178, 0.0079378
0.36, 0.53, 0.166785, 0.00703635
0.36, 0.54, 0.140598, 0.00682099
0.36, 0.55, 0.124398, 0.00754393
0.36, 0.56, 0.113009, 0.00729506
0.36, 0.57, 0.0926513, 0.00702575
0.36, 0.58, 0.0697606, 0.00712574
0.36, 0.59, 0.0656162, 0.0059312
0.36, 0.6, 0.0398236, 0.00753181
0.36, 0.61, 0.0197141, 0.00720326
0.36, 0.62, 0.00293665, 0.00669018
0.36, 0.63, -0.00880461, 0.00683693
0.36, 0.64, -0.0358918, 0.00667964
0.36, 0.65, -0.0361941, 0.00620544
0.36, 0.66, -0.0444874, 0.00565661
0.36, 0.67, -0.064414, 0.00592492
0.36, 0.68, -0.0826144, 0.00583701
0.36, 0.69, -0.0838815, 0.00486521
0.36, 0.7, -0.107513, 0.00645557
0.36, 0.71, -0.110361, 0.00555304
0.36, 0.72, -0.123104, 0.0055945
0.36, 0.73, -0.141266, 0.0061144
0.36, 0.74, -0.157881, 0.00548559
0.36, 0.75, -0.154222, 0.00506042
0.36, 0.76, -0.16237, 0.0058428
0.36, 0.77, -0.182046, 0.00511644
0.36, 0.78, -0.185624, 0.00505596
0.36, 0.79, -0.197805, 0.00508674
0.36, 0.8, -0.211051, 0.00594393
0.36, 0.81, -0.22082, 0.00497753
0.36, 0.82, -0.221378, 0.00479322
0.36, 0.83, -0.226034, 0.00478242
0.36, 0.84, -0.236174, 0.00564512
0.36, 0.85, -0.234078, 0.00541612
0.36, 0.86, -0.245275, 0.00609461
0.36, 0.87, -0.23742, 0.00624015
0.36, 0.88, -0.247795, 0.00650606
0.36, 0.89, -0.254866, 0.00602849
0.36, 0.9, -0.249868, 0.00558203
0.36, 0.91, -0.237385, 0.00662809
0.36, 0.92, -0.260414, 0.0065421
0.36, 0.93, -0.254599, 0.00716876
0.36, 0.94, -0.253152, 0.00625728
0.36, 0.95, -0.239164, 0.00835559
0.36, 0.96, -0.251759, 0.00825799
0.36, 0.97, -0.255028, 0.00700771
0.36, 0.98, -0.243186, 0.00935152
0.36, 0.99, -0.250463, 0.00718105
0.36, 1, -0.235522, 0.00961583
0.36, 1.01, -0.224086, 0.0113912
0.36, 1.02, -0.234253, 0.00920874
0.36, 1.03, -0.212354, 0.0126666
0.36, 1.04, -0.198969, 0.0126413
0.36, 1.05, -0.211288, 0.00860223
0.36, 1.06, -0.192744, 0.0105732
0.36, 1.07, -0.20513, 0.0102516
0.36, 1.08, -0.20151, 0.00976052
0.36, 1.09, -0.161002, 0.0162901
0.36, 1.1, -0.130894, 0.014327
0.36, 1.11, -0.150408, 0.0168203
0.36, 1.12, -0.104492, 0.0154844
0.36, 1.13, -0.0768709, 0.0181919
0.36, 1.14, -0.0947622, 0.0181173
0.37, 0.15, 10.3599, 0.170206
0.37, 0.16, 8.99211, 0.15022
0.37, 0.17, 7.70836, 0.128008
0.37, 0.18, 6.33783, 0.112048
0.37, 0.19, 5.33564, 0.108451
0.37, 0.2, 4.50277, 0.0948421
0.37, 0.21, 3.94745, 0.0792895
0.37, 0.22, 3.19562, 0.0604623
0.37, 0.23, 2.78582, 0.0634939
0.37, 0.24, 2.22859, 0.0483382
0.37, 0.25, 1.89737, 0.044429
0.37, 0.26, 1.61371, 0.0409089
0.37, 0.27, 1.36096, 0.031576
0.37, 0.28, 1.19225, 0.027511
0.37, 0.29, 1.04264, 0.0231887
0.37, 0.3, 0.88471, 0.0181655
0.37, 0.31, 0.796467, 0.0185505
0.37, 0.32, 0.740648, 0.0182112
0.37, 0.33, 0.671725, 0.0145794
0.37, 0.34, 0.612881, 0.0137144
0.37, 0.35, 0.54652, 0.0121774
0.37, 0.36, 0.531887, 0.0118321
0.37, 0.37, 0.471066, 0.0100456
0.37, 0.38, 0.475261, 0.00955536
0.37, 0.39, 0.429087, 0.00915035
0.37, 0.4, 0.41155, 0.00807536
0.37, 0.41, 0.367657, 0.0101495
0.37, 0.42, 0.345501, 0.00933055
0.37, 0.43, 0.325933, 0.00847562
0.37, 0.44, 0.309086, 0.00694316
0.37, 0.45, 0.301026, 0.00732609
0.37, 0.46, 0.271142, 0.00850543
0.37, 0.47, 0.268199, 0.00829251
0.37, 0.48, 0.227165, 0.00846397
0.37, 0.49, 0.217853, 0.00780696
0.37, 0.5, 0.194075, 0.00656654
0.37, 0.51, 0.163686, 0.00808404
0.37, 0.52, 0.155465, 0.00745176
0.37, 0.53, 0.143118, 0.00743227
0.37, 0.54, 0.10938, 0.00660817
0.37, 0.55, 0.122018, 0.00690252
0.37, 0.56, 0.0736418, 0.00734512
0.37, 0.57, 0.0653984, 0.0068268
0.37, 0.58, 0.0480626, 0.00624006
0.37, 0.59, 0.0343419, 0.00619183
0.37, 0.6, 0.0314097, 0.00691284
0.37, 0.61, -0.00255318, 0.00658686
0.37, 0.62, -0.00241278, 0.00730833
0.37, 0.63, -0.0225575, 0.00693715
0.37, 0.64, -0.0372496, 0.00584451
0.37, 0.65, -0.0379599, 0.00625351
0.37, 0.66, -0.0613533, 0.00621095
0.37, 0.67, -0.063611, 0.00576601
0.37, 0.68, -0.0897771, 0.00664157
0.37, 0.69, -0.108505, 0.00592399
0.37, 0.7, -0.113356, 0.00518149
0.37, 0.71, -0.115982, 0.00531705
0.37, 0.72, -0.138631, 0.00519236
0.37, 0.73, -0.148205, 0.0052572
0.37, 0.74, -0.158478, 0.00537811
0.37, 0.75, -0.156665, 0.00515436
0.37, 0.76, -0.174738, 0.00521265
0.37, 0.77, -0.193619, 0.0054783
0.37, 0.78, -0.207581, 0.00443035
0.37, 0.79, -0.198945, 0.00470405
0.37, 0.8, -0.212928, 0.00553398
0.37, 0.81, -0.22002, 0.00496155
0.37, 0.82, -0.215925, 0.00462871
0.37, 0.83, -0.224124, 0.00589729
0.37, 0.84, -0.238963, 0.00460148
0.37, 0.85, -0.238752, 0.00565614
0.37, 0.86, -0.243863, 0.00594718
0.37, 0.87, -0.250537, 0.00577092
0.37, 0.88, -0.257297, 0.00467418
0.37, 0.89, -0.25393, 0.00578831
0.37, 0.9, -0.25838, 0.00736749
0.37, 0.91, -0.255714, 0.00634984
0.37, 0.92, -0.25214, 0.00787679
0.37, 0.93, -0.259346, 0.00741453
0.37, 0.94, -0.256517, 0.0072501
0.37, 0.95, -0.250364, 0.00798929
0.37, 0.96, -0.250439, 0.00795978
0.37, 0.97, -0.250634, 0.00780521
0.37, 0.98, -0.229303, 0.01038
0.37, 0.99, -0.250075, 0.00901744
0.37, 1, -0.243012, 0.00975337
0.37, 1.01, -0.237129, 0.00966335
0.37, 1.02, -0.235659, 0.00975938
0.37, 1.03, -0.192151, 0.0143025
0.37, 1.04, -0.213221, 0.0121018
0.37, 1.05, -0.173459, 0.0141286
0.37, 1.06, -0.218874, 0.0126788
0.37, 1.07, -0.194813, 0.0107433
0.37, 1.08, -0.179423, 0.0119384
0.37, 1.09, -0.130818, 0.0208664
0.37, 1.1, -0.126344, 0.0170177
0.37, 1.11, -0.0928017, 0.0243758
0.37, 1.12, -0.0890448, 0.0195449
0.37, 1.13, -0.0810635, 0.0203676
0.37, 1.14, -0.00277675, 0.0218012
0.38, 0.15, 10.9551, 0.158043
0.38, 0.16, 9.33072, 0.136992
0.38, 0.17, 7.6523, 0.133714
0.38, 0.18, 6.60559, 0.106161
0.38, 0.19, 5.6309, 0.0930902
0.38, 0.2, 4.6622, 0.101147
0.38, 0.21, 4.08647, 0.0756858
0.38, 0.22, 3.39829, 0.0725115
0.38, 0.23, 2.72675, 0.0579832
0.38, 0.24, 2.31761, 0.0472027
0.38, 0.25, 1.92568, 0.0394855
0.38, 0.26, 1.63346, 0.0464301
0.38, 0.27, 1.43759, 0.0335482
0.38, 0.28, 1.1938, 0.0286116
0.38, 0.29, 1.05801, 0.0241767
0.38, 0.3, 0.944944, 0.0228428
0.38, 0.31, 0.817327, 0.0184918
0.38, 0.32, 0.773446, 0.0157436
0.38, 0.33, 0.65832, 0.0157713
0.38, 0.34, 0.608474, 0.013889
0.38, 0.35, 0.560945, 0.0126689
0.38, 0.36, 0.493936, 0.0106274
0.38, 0.37, 0.467039, 0.0102822
0.38, 0.38, 0.429228, 0.0106875
0.38, 0.39, 0.423017, 0.00998919
0.38, 0.4, 0.371862, 0.00925086
0.38, 0.41, 0.354927, 0.00840361
0.38, 0.42, 0.331891, 0.00939967
0.38, 0.43, 0.307812, 0.00770892
0.38, 0.44, 0.290666, 0.00851273
0.38, 0.45, 0.262428, 0.00808457
0.38, 0.46, 0.245051, 0.00757601
0.38, 0.47, 0.225593, 0.00747415
0.38, 0.48, 0.19671, 0.00868327
0.38, 0.49, 0.185054, 0.00714022
0.38, 0.5, 0.163449, 0.00749316
0.38, 0.51, 0.147364, 0.00662314
0.38, 0.52, 0.142923, 0.00739621
0.38, 0.53, 0.122335, 0.00706273
0.38, 0.54, 0.090433, 0.00652502
0.38, 0.55, 0.0914534, 0.00753391
0.38, 0.56, 0.0806457, 0.00764238
0.38, 0.57, 0.0553656, 0.00701334
0.38, 0.58, 0.044652, 0.00728655
0.38, 0.59, 0.0220169, 0.00687484
0.38, 0.6, 0.00462693, 0.00688897
0.38, 0.61, -0.00441732, 0.00673766
0.38, 0.62, -0.0278348, 0.00597089
0.38, 0.63, -0.03091, 0.00605451
0.38, 0.64, -0.0451781, 0.00558178
0.38, 0.65, -0.0551918, 0.00562476
0.38, 0.66, -0.0802658, 0.00608146
0.38, 0.67, -0.0928082, 0.00602684
0.38, 0.68, -0.0911636, 0.00555474
0.38, 0.69, -0.109132, 0.00627624
0.38, 0.7, -0.110847, 0.00534107
0.38, 0.71, -0.141767, 0.00556166
0.38, 0.72, -0.1444, 0.0049428
0.38, 0.73, -0.158795, 0.00560174
0.38, 0.74, -0.170875, 0.00543528
0.38, 0.75, -0.177086, 0.00530362
0.38, 0.76, -0.178271, 0.00594912
0.38, 0.77, -0.18777, 0.00430579
0.38, 0.78, -0.200511, 0.00504801
0.38, 0.79, -0.203527, 0.00584022
0.38, 0.8, -0.216906, 0.00491106
0.38, 0.81, -0.218515, 0.00526011
0.38, 0.82, -0.22652, 0.00423961
0.38, 0.83, -0.235666, 0.00510778
0.38, 0.84, -0.246846, 0.00572828
0.38, 0.85, -0.240292, 0.00571092
0.38, 0.86, -0.257058, 0.00512169
0.38, 0.87, -0.254508, 0.00498807
0.38, 0.88, -0.244709, 0.00610589
0.38, 0.89, -0.251821, 0.00670436
0.38, 0.9, -0.261228, 0.00636022
0.38, 0.91, -0.26568, 0.00629658
0.38, 0.92, -0.250684, 0.0084513
0.38, 0.93, -0.261418, 0.00644518
0.38, 0.94, -0.250532, 0.00707359
0.38, 0.95, -0.254953, 0.00734544
0.38, 0.96, -0.243923, 0.00796019
0.38, 0.97, -0.250264, 0.00772869
0.38, 0.98, -0.246358, 0.0076017
0.38, 0.99, -0.245302, 0.0102407
0.38, 1, -0.22742, 0.0115561
0.38, 1.01, -0.226255, 0.0094114
0.38, 1.02, -0.215671, 0.0129384
0.38, 1.03, -0.210381, 0.0124848
0.38, 1.04, -0.20683, 0.0119904
0.38, 1.05, -0.204762, 0.0131327
0.38, 1.06, -0.163007, 0.0178535
0.38, 1.07, -0.165301, 0.015022
0.38, 1.08, -0.138044, 0.0174876
0.38, 1.09, -0.157212, 0.0145363
0.38, 1.1, -0.160083, 0.0144346
0.38, 1.11, -0.123017, 0.0203202
0.38, 1.12, -0.0935965, 0.0241805
0.38, 1.13, -0.0961458, 0.0164418
0.38, 1.14, -0.0913278, 0.018571
0.39, 0.15, 10.6233, 0.167348
0.39, 0.16, 8.88801, 0.150369
0.39, 0.17, 7.50805, 0.13832
0.39, 0.18, 6.78982, 0.103449
0.39, 0.19, 5.5598, 0.0953902
0.39, 0.2, 4.92084, 0.0907192
0.39, 0.21, 4.18977, 0.0810657
0.39, 0.22, 3.42675, 0.0729303
0.39, 0.23, 2.87832, 0.0583037
0.39, 0.24, 2.52108, 0.0539361
0.39, 0.25, 1.99505, 0.043335
0.39, 0.26, 1.75432, 0.0400573
0.39, 0.27, 1.43365, 0.0318916
0.39, 0.28, 1.28554, 0.0283397
0.39, 0.29, 1.06733, 0.0246378
0.39, 0.3, 0.916388, 0.0243575
0.39, 0.31, 0.810817, 0.0185219
0.39, 0.32, 0.747476, 0.0192168
0.39, 0.33, 0.640908, 0.0154721
0.39, 0.34, 0.592374, 0.0148652
0.39, 0.35, 0.526794, 0.0133741
0.39, 0.36, 0.464303, 0.0130489
0.39, 0.37, 0.451683, 0.00882597
0.39, 0.38, 0.40788, 0.0114549
0.39, 0.39, 0.372246, 0.00865685
0.39, 0.4, 0.35735, 0.0109421
0.39, 0.41, 0.321741, 0.00855163
0.39, 0.42, 0.298553, 0.00735972
0.39, 0.43, 0.276736, 0.00827533
0.39, 0.44, 0.263246, 0.00800426
0.39, 0.45, 0.245384, 0.0069515
0.39, 0.46, 0.214354, 0.00678693
0.39, 0.47, 0.201046, 0.0079028
0.39, 0.48, 0.179245, 0.0077597
0.39, 0.49, 0.170795, 0.00717422
