-1.10596, -0.610764, 2.50992
-0.576169, -0.475613, -0.0924507
4.47295, 1.79114, -1.2569
1.16553, 0.462868, -1.76402
-0.761121, 0.998108, -0.0653975
0.51931, -0.50648, -0.29325
0.757686, -0.619095, -0.235367
1.61415, 0.911215, -0.99675
0.11625, 0.777764, -0.156012
-0.897919, 1.97758, -0.871273
1.54852, 1.73379, -0.163777
0.195187, 0.016748, -0.637673
-0.591236, -0.818715, 0.491569
0.3752, -1.43577, 1.83772
0.706841, 1.30455, 1.60167
-0.542035, -1.87435, -0.119925
0.0264403, -0.577716, 0.711092
-1.322, -2.55217, -0.0239218
0.784699, -0.205986, -2.00511
0.366457, 0.32523, -1.32261
0.139651, 0.0892042, 0.645626
-0.625387, -1.41701, -0.43402
-2.79042, -0.619231, 0.190682
0.183141, 0.704556, 0.394461
-0.551564, 1.20474, 0.208307
0.155927, -0.945863, -0.444146
0.25654, -0.293152, -0.155627
0.196342, -0.323539, -0.092665
0.740733, 1.31183, 2.30732
0.48106, -0.138738, 0.54766
0.23294, -0.10901, -0.0826546
-1.10544, -0.356769, 0.903824
1.10771, -0.109851, 0.520157
0.937789, 0.14529, -1.40444
-1.84557, -0.734416, 1.56206
-1.24964, -2.26102, 0.163892
1.06203, -0.276501, 0.619262
-0.287232, 0.466273, -3.18437
-0.394731, 0.228482, 0.014815
0.205062, -0.171857, -0.749297
-0.158216, -0.921452, 0.125632
-0.508595, -0.0434105, -0.667256
3.08266, 0.446824, 0.353471
-0.431682, 0.415065, -0.25503
-0.496691, -0.0625532, -0.371182
-0.0358738, -0.0743117, -0.643673
0.644239, -0.0212615, -0.262185
0.120585, 1.50334, 0.3713
-0.114919, -0.832102, 2.11252
0.775974, -0.468281, 0.172029
-0.490413, 0.587318, 2.03626
-0.360087, -0.358188, -0.196619
-1.67586, -2.90362, 0.907218
0.0549858, -1.14353, -1.15009
-0.741061, 2.08231, 0.47529
-1.33887, -1.30902, 1.58734
-0.0506497, 0.344219, -0.113098
-0.6704, 0.135995, 0.195138
-0.352281, -1.42566, 0.343016
2.1533, -1.29749, 0.100086
0.426481, 1.22356, 1.53449
-2.50776, 0.873861, -0.332172
-0.491795, 0.255425, -0.581936
0.316538, 0.476678, -0.539138
0.472812, -0.373702, -1.32881
-0.831847, 0.205873, -0.433017
0.28949, -0.420942, -0.107579
-1.29056, 1.08361, -2.52533
-1.08474, -0.842503, -0.594832
-1.55426, 4.44061, -3.25069
-0.903058, -0.886529, -0.301439
-0.559921, -0.561248, 2.04922
1.09153, 0.528257, 0.134846
0.320672, 0.176406, -0.387425
-0.241067, -1.14992, 0.514401
-0.04517, -0.338459, -1.02815
-0.213454, 1.73288, 1.80135
-0.375735, 0.303373, 0.554208
0.328265, 0.586388, -0.103725
0.322894, 1.07503, -0.126775
0.205, -0.434612, 0.793721
-0.0443758, -0.308863, -1.37894
0.794815, 0.49518, 0.456348
-1.08132, -1.81317, 0.970895
-0.890193, 0.102691, -0.129639
-0.431734, 0.101116, 0.318436
-1.72067, -2.3075, -1.25225
0.521502, -1.4314, -1.0149
0.601261, -0.0289027, 1.43745
-0.681035, -0.361196, -1.8687
0.172037, -0.217742, -0.316093
0.285404, 1.31156, -0.344965
-0.543306, 0.395767, 0.563745
-0.434232, 0.477231, -0.0909498
-1.40594, -0.666865, -0.491728
-1.74514, -0.537335, -0.348151
-0.505471, 0.663682, 2.0652
-0.329583, 0.367524, -0.205787
0.852918, -0.617469, 0.266331
-2.35155, 2.61694, 0.827267
0.372339, -0.852031, -1.77204
0.362218, -0.330506, -1.08865
-0.531928, -1.27108, -1.5224
-0.458514, 1.01957, -1.84412
-0.967732, 1.34921, 1.67763
0.329512, -0.181096, -1.32118
0.634431, 0.248717, -1.05484
0.981371, 0.341839, 0.0723954
1.29758, 0.0807654, -0.278777
0.788506, 0.770625, -0.183865
1.11501, -0.762273, -0.484175
2.54773, -2.43176, -0.246693
-0.275046, 0.114332, 0.605703
-0.353916, 0.0477357, -0.243362
0.369149, 0.285578, 0.449903
0.911736, 1.4613, 1.65213
-0.217135, 0.272168, -0.0534191
1.03656, 1.10417, -0.424658
0.129204, 0.160428, -0.512415
2.19195, 0.803916, 0.297177
-2.19327, -0.502207, -0.174998
0.798517, -0.735302, -2.21817
-2.3816, 1.60962, -0.704787
0.203826, -0.422679, -0.3357
0.172338, -0.227413, -0.0421706
1.49431, 2.34021, 2.85571
-0.00727912, -0.519187, 0.506902
-0.0265514, -2.41721, -0.80504
0.0680095, 0.597226, 1.71755
0.40239, -0.0744544, 0.827123
1.06485, -0.53078, 1.47091
-0.552044, 0.752351, -0.0827982
-0.0678566, 0.545286, 1.38284
0.33472, 0.0698867, 0.140055
-0.169663, -0.44327, -0.201519
-3.29907, 0.386145, -0.31017
0.13781, -1.29712, -1.48772
0.308861, 0.0274115, 0.978904
-0.548634, -0.134331, 0.464762
0.673826, -1.4905, -0.210016
-0.0394704, 0.479564, 0.0371007
-0.411306, 0.0352722, -0.835749
0.491316, -1.29303, 0.610527
1.24308, 0.635308, 0.807488
0.529876, -0.288926, -0.711949
0.536868, -0.0234429, 0.716692
0.208621, 1.56605, 0.53453
-1.01496, 0.581022, -3.09652
-0.73135, 0.140693, -0.982947
0.73445, -0.00863038, 0.539798
-0.541167, 0.262839, 1.41455
-1.49423, -0.910592, 0.307343
-2.7483, 0.296747, 0.4318
-0.482103, 1.21192, -0.947529
-0.244753, 0.749522, 0.224108
0.420292, -0.731577, -0.0884784
-0.0886411, 1.16122, 0.437038
-0.153154, -0.788015, -0.883691
0.348564, 0.486352, -2.50433
-0.00783079, 0.269699, -0.481871
0.620949, -0.378809, -1.02116
-0.0563081, 0.0173583, -0.302895
0.29879, -1.3435, 0.216368
-1.63992, 1.14596, 0.598524
0.855286, 0.577558, 1.03879
0.413254, 0.132666, -0.0518391
-0.29042, -0.185901, 0.122341
-0.413672, 0.0394732, -0.028451
0.184435, 0.549038, -0.0907954
1.12979, -2.56204, 3.11794
0.20765, 0.542468, -1.07761
-0.747835, -0.170265, -0.884947
-0.775062, 2.33067, -1.58945
0.144018, 0.209878, 0.141184
0.825004, 0.183174, -2.07243
-0.62384, 0.167838, 0.611668
-0.108582, -0.758494, -0.825504
-0.01733, -0.64215, 0.0787266
0.22505, -0.0122923, -0.365179
1.67999, 0.216988, -1.69001
-0.137079, 0.642933, -0.0416702
-1.67885, -0.428932, 1.46469
-1.32796, -0.386854, 0.389274
-1.4113, 0.0779961, 0.712007
-0.511088, -0.562277, 1.83474
-0.135857, 0.300275, -0.52217
0.146089, -0.563552, -0.431254
-0.383671, 0.446721, 0.306724
-0.584165, -0.585447, 1.12693
-0.270157, 0.582035, 0.12512
